Trajectory	Frame	x	y	z
1	3216	41.505	75.186	0
1	3217	41.248	76.164	0
1	3218	40.888	76.3	0
1	3219	41.128	76.19	0
1	3220	41.556	76.463	0
1	3221	41.589	76.428	0
1	3222	41.311	76.302	0
1	3223	40.919	76.138	0
1	3224	40.569	75.927	0
1	3225	40.76	75.887	0
1	3226	40.357	76.149	0
1	3227	39.749	75.942	0
1	3228	39.34	76.051	0
1	3229	39.503	75.771	0
1	3230	39.321	75.845	0
1	3231	39.764	75.93	0
1	3232	40.051	76.086	0
1	3233	39.66	75.83	0
1	3234	39.423	75.697	0
1	3235	40.019	75.87	0
1	3236	39.829	76.052	0
1	3237	40.103	76.533	0
1	3238	39.892	76.631	0
1	3239	39.885	76.388	0
1	3240	40.134	76.227	0
1	3241	40.425	75.874	0
1	3242	40.29	75.86	0
1	3243	40.205	75.208	0
1	3244	40.111	75.102	0
1	3245	40.023	74.866	0
1	3246	40.045	74.947	0
1	3247	40.551	74.837	0
1	3248	40.601	74.765	0
1	3249	40.662	74.841	0
1	3250	40.571	74.728	0
1	3251	40.744	74.583	0
1	3252	40.643	74.468	0
1	3253	40.61	74.619	0
1	3254	40.643	74.81	0
1	3255	40.716	74.892	0
1	3256	40.594	75.136	0
1	3257	40.596	74.96	0
1	3258	40.586	74.735	0
1	3259	40.535	75.042	0
1	3260	40.344	75.409	0
1	3261	40.259	75.074	0
1	3262	40.067	75.313	0
1	3263	39.715	75.595	0
1	3264	40.181	75.395	0
1	3265	40.723	74.833	0
1	3266	40.63	74.537	0
1	3267	40.7	74.742	0
1	3268	40.64	75.08	0
1	3269	41.338	75.192	0
1	3270	41.619	75.858	0
1	3271	41.419	76.408	0
1	3272	41.473	76.342	0
1	3273	40.897	76.28	0
1	3274	40.61	76.222	0
1	3275	40.516	76.147	0
1	3276	40.543	76.153	0
1	3277	40.32	76.463	0
1	3278	40.202	76.305	0
1	3279	40.629	76.208	0
1	3280	40.582	76.135	0
1	3281	40.591	76.298	0
1	3282	40.546	76.159	0
1	3283	39.911	76.217	0
1	3284	40.321	76.484	0
1	3285	40.053	76.238	0
1	3286	40.096	76.092	0
1	3287	39.641	75.43	0
1	3288	39.832	75.169	0
1	3289	39.654	74.96	0
1	3290	39.923	75.117	0
1	3291	40.062	74.922	0
1	3292	40.361	74.901	0
1	3293	40.337	75.223	0
1	3294	40.143	75.217	0
1	3295	40.245	75.524	0
1	3296	40.548	75.44	0
1	3297	40.279	75.802	0
1	3298	40.311	75.71	0
1	3299	40.103	74.914	0
1	3300	40.134	75.145	0
1	3301	40.366	75.729	0
1	3302	40.862	75.998	0
1	3303	41.324	76.453	0
1	3304	41.214	76.197	0
1	3305	41.085	76.413	0
1	3306	40.725	76.353	0
1	3307	40.775	76.169	0
1	3308	41.017	75.891	0
1	3309	40.634	76.243	0
1	3310	40.574	76.225	0
1	3311	40.558	76.665	0
1	3312	40.655	76.771	0
1	3313	40.403	76.754	0
1	3314	40.253	76.604	0
1	3315	39.846	75.95	0
1	3316	39.51	75.777	0
1	3317	39.35	76.26	0
1	3318	39.376	76.467	0
1	3319	39.386	76.293	0
1	3320	38.852	76.411	0
1	3321	38.725	76.568	0
1	3322	38.665	76.766	0
1	3323	38.567	76.751	0
1	3324	38.713	76.839	0
1	3325	39.253	76.73	0
1	3326	38.862	76.805	0
1	3327	38.932	76.451	0
1	3328	39.234	76.392	0
1	3329	39.467	76.533	0
1	3330	39.253	76.07	0
1	3331	39.317	76.14	0
1	3332	39.218	76.167	0
1	3333	40.072	75.884	0
1	3334	40.315	76.142	0
1	3335	40.01	76.238	0
1	3336	39.806	76.206	0
1	3337	40.012	76.133	0
1	3338	39.786	76.306	0
1	3339	40.432	76.531	0
1	3340	40.545	76.151	0
1	3341	40.554	76.198	0
1	3342	40.874	76.169	0
1	3343	41.241	76.167	0
1	3344	41.464	76.311	0
1	3345	41.481	75.914	0
1	3346	41.463	75.862	0
1	3347	41.148	75.521	0
1	3348	41.194	75.394	0
1	3349	41.324	75.404	0
1	3350	41.383	75.744	0
1	3351	41.402	75.366	0
1	3352	41.558	74.848	0
1	3353	41.392	75.566	0
1	3354	40.81	75.609	0
1	3355	41.646	75.217	0
1	3356	41.608	75.764	0
1	3357	41.456	75.763	0
1	3358	41.61	75.195	0
1	3359	41.64	75.052	0
1	3360	41.825	75.375	0
1	3361	42.016	75.199	0
1	3362	41.739	75.148	0
1	3363	41.546	75.172	0
1	3364	41.424	74.901	0
1	3365	41.445	75.083	0
1	3366	41.364	75.535	0
1	3367	41.373	75.836	0
1	3368	41.495	75.864	0
1	3369	41.154	76.059	0
1	3370	41.29	76.45	0
1	3371	41.156	76.869	0
1	3372	40.506	76.728	0
1	3373	40.479	76.519	0
1	3374	40.306	76.672	0
1	3375	40.565	76.667	0
1	3376	40.901	76.817	0
1	3377	40.587	76.289	0
1	3378	40.648	76.184	0
1	3379	40.32	76.541	0
1	3380	40.251	76.93	0
1	3381	40.021	77.13	0
1	3382	40.108	76.877	0
1	3383	40.461	76.613	0
1	3384	40.289	76.381	0
1	3385	40.703	76.195	0
1	3386	40.796	76.225	0
1	3387	40.806	75.916	0
1	3388	40.755	76.142	0
1	3389	40.676	76.291	0
1	3390	40.418	76.181	0
1	3391	40.212	75.393	0
1	3392	40.296	74.834	0
1	3393	40.371	74.961	0
1	3394	40.455	74.836	0
1	3395	40.192	75.258	0
1	3396	40.285	75.315	0
1	3397	40.096	74.916	0
1	3398	40.274	75.108	0
1	3399	40.404	75.164	0
1	3400	40.301	75.193	0
1	3401	40.234	75.1	0
1	3402	40.236	74.912	0
1	3403	40.16	74.762	0
1	3404	40.199	75.073	0
1	3405	39.702	75.357	0
1	3406	39.584	75.493	0
1	3407	39.307	75.323	0
1	3408	39.126	75.718	0
1	3409	38.486	75.602	0
1	3410	38.286	75.576	0
1	3411	38.341	75.696	0
1	3412	38.742	76.046	0
1	3413	38.621	75.886	0
1	3414	38.215	76.084	0
1	3415	38.598	75.891	0
1	3416	38.626	75.871	0
1	3417	38.827	75.842	0
1	3418	39.343	75.79	0
1	3419	39.446	75.577	0
1	3420	39.245	76.023	0
1	3421	39.42	75.902	0
1	3422	39.529	75.33	0
1	3423	39.485	75.735	0
1	3424	39.476	75.792	0
1	3425	39.712	75.371	0
1	3426	39.793	75.219	0
1	3427	39.856	75.655	0
1	3428	40.251	76.075	0
1	3429	39.92	75.866	0
1	3430	39.913	75.828	0
1	3431	40.056	75.8	0
1	3432	39.354	75.476	0
1	3433	39.403	75.52	0
1	3434	39.577	75.446	0
1	3435	39.434	75.496	0
1	3436	39.609	75.747	0
1	3437	39.608	75.87	0
1	3438	39.643	75.575	0
1	3439	39.388	75.354	0
1	3440	39.173	75.37	0
1	3441	39.236	76.077	0
1	3442	38.847	76.108	0
1	3443	38.792	75.819	0
1	3444	38.219	76.022	0
1	3445	38.504	76.277	0
1	3446	38.115	76.372	0
1	3447	38.415	76.113	0
1	3448	38.075	75.812	0
1	3449	38.243	75.803	0
1	3450	38.017	76.027	0
1	3451	38.123	76.261	0
1	3452	37.721	76.172	0
1	3453	37.696	76.036	0
1	3454	37.62	75.874	0
1	3455	37.605	76.117	0
1	3456	37.55	76.07	0
1	3457	37.231	75.264	0
1	3458	37.831	74.844	0
1	3459	38.151	75.387	0
1	3460	37.899	75.151	0
1	3461	37.264	74.787	0
1	3462	37.444	75.437	0
1	3463	37.222	75.695	0
1	3464	37.007	76.355	0
1	3465	36.724	76.645	0
1	3466	36.655	76.642	0
1	3467	36.666	76.541	0
1	3468	36.376	77.085	0
1	3469	36.259	77.254	0
1	3470	36.224	77.257	0
1	3471	36.168	77.232	0
1	3472	36.471	76.855	0
1	3473	36.307	77.14	0
1	3474	36.348	77.66	0
1	3475	36.376	77.385	0
1	3476	36.552	77.635	0
1	3477	36.585	77.725	0
1	3478	36.645	78.415	0
1	3479	36.512	78.39	0
1	3480	36.284	78.265	0
1	3481	36.453	78.529	0
1	3482	36.714	79.327	0
1	3483	36.569	79.644	0
1	3484	37.043	80.444	0
1	3485	37.087	80.662	0
1	3486	37.626	80.517	0
1	3487	37.415	80.188	0
1	3488	37.12	80.4	0
1	3489	37.338	80.378	0
1	3490	37.055	80.252	0
1	3491	37.534	80.25	0
1	3492	37.611	79.924	0
1	3493	37.823	80.383	0
1	3494	37.524	80.338	0
1	3495	37.434	80.284	0
1	3496	37.426	80.217	0
1	3497	38.291	80.104	0
1	3498	37.817	80.114	0
1	3499	37.466	80.064	0
1	3500	37.621	80.245	0
1	3501	37.921	81.077	0
1	3502	38.071	80.788	0
1	3503	38.041	80.781	0
1	3504	38.29	81.076	0
1	3505	38.488	80.89	0
1	3506	38.89	80.717	0
1	3507	39.151	80.839	0
1	3508	39.452	80.459	0
1	3509	39.184	80.126	0
1	3510	39.115	79.933	0
1	3511	38.899	79.843	0
1	3512	39.312	80.282	0
1	3513	38.781	80.781	0
1	3514	38.682	81.159	0
1	3515	38.304	80.858	0
1	3516	38.287	80.756	0
1	3517	38.185	80.791	0
1	3518	38.23	80.73	0
1	3519	38.547	80.835	0
1	3520	38.248	80.426	0
1	3521	38.075	80.041	0
1	3522	37.989	79.327	0
1	3523	38.142	79.8	0
1	3524	37.697	79.681	0
1	3525	37.71	80.086	0
1	3526	37.403	79.488	0
1	3527	37.239	79.256	0
1	3528	37.569	78.746	0
1	3529	37.281	79.382	0
1	3530	37.302	79.735	0
1	3531	36.964	79.629	0
1	3532	36.975	79.407	0
1	3533	36.651	80.552	0
1	3534	36.611	80.438	0
1	3535	36.755	80.851	0
1	3536	36.632	81.284	0
1	3537	36.101	81.099	0
1	3538	35.696	81.108	0
1	3539	36.093	80.871	0
1	3540	36.336	81.172	0
1	3541	35.88	81.125	0
1	3542	35.599	81.262	0
1	3543	34.929	81.345	0
1	3544	34.637	81.559	0
1	3545	34.673	81.776	0
1	3546	34.68	81.702	0
1	3547	34.763	81.765	0
1	3548	35.367	81.682	0
1	3549	35.458	81.758	0
1	3550	35.271	82.062	0
1	3551	35.119	82.676	0
1	3552	35.1	82.428	0
1	3553	35.511	82.115	0
1	3554	35.902	81.375	0
1	3555	36.754	81.395	0
1	3556	36.854	81.136	0
1	3557	36.672	80.692	0
1	3558	36.513	80.687	0
1	3559	36.394	80.601	0
1	3560	36.303	79.953	0
1	3561	36.23	80.31	0
1	3562	36.122	80.787	0
1	3563	35.707	80.592	0
1	3564	35.594	80.428	0
1	3565	35.737	80.175	0
1	3566	36.276	81.069	0
1	3567	36.523	81.215	0
1	3568	36.762	81.25	0
1	3569	36.998	81.594	0
1	3570	36.582	81.138	0
1	3571	36.578	80.962	0
1	3572	36.6	80.739	0
1	3573	36.724	80.886	0
1	3574	36.476	80.682	0
1	3575	36.477	80.385	0
1	3576	36.592	80.185	0
1	3577	36.379	80.331	0
1	3578	36.441	80.671	0
1	3579	36.371	80.793	0
1	3580	36.188	81.074	0
1	3581	35.815	81.153	0
1	3582	35.414	80.752	0
1	3583	35.074	80.626	0
1	3584	35.407	80.537	0
1	3585	35.648	80.814	0
1	3586	35.647	80.989	0
1	3587	36.112	81.449	0
1	3588	36.852	81.215	0
1	3589	37.816	81.154	0
1	3590	38.014	80.9	0
1	3591	38.37	80.883	0
1	3592	37.673	80.753	0
1	3593	37.56	80.846	0
1	3594	37.77	80.871	0
1	3595	37.629	80.43	0
1	3596	37.169	79.76	0
1	3597	36.871	80.166	0
1	3598	37.064	80.223	0
1	3599	37.409	80.358	0
1	3600	37.549	80.493	0
1	3601	37.695	80.717	0
1	3602	38.229	80.657	0
1	3603	38.205	80.39	0
1	3604	38.411	80.355	0
1	3605	37.951	80.529	0
1	3606	37.914	80.694	0
1	3607	38.061	80.547	0
1	3608	38.431	80.893	0
1	3609	38.113	81.168	0
1	3610	37.943	80.826	0
1	3611	37.952	80.642	0
1	3612	37.664	80.682	0
1	3613	37.399	81.09	0
1	3614	37.626	80.732	0
1	3615	38.074	81.045	0
1	3616	38.609	80.839	0
1	3617	39.203	81.256	0
1	3618	38.814	81.297	0
1	3619	37.867	80.841	0
1	3620	37.687	80.709	0
1	3621	37.901	80.713	0
1	3622	37.788	80.819	0
1	3623	37.582	80.913	0
1	3624	37.407	81.1	0
1	3625	37.533	80.756	0
1	3626	37.611	81.137	0
1	3627	36.735	80.76	0
1	3628	36.699	80.315	0
1	3629	36.419	80.557	0
1	3630	36.138	80.551	0
1	3631	35.706	80.491	0
1	3632	35.354	80.698	0
1	3633	35.606	80.409	0
1	3634	35.736	80.928	0
1	3635	36.104	81.514	0
1	3636	35.666	81.61	0
1	3637	35.57	81.182	0
1	3638	35.461	80.964	0
1	3639	35.417	80.815	0
1	3640	35.637	80.925	0
1	3641	35.86	81.441	0
1	3642	35.784	81.214	0
1	3643	36.127	81.324	0
1	3644	35.827	81.087	0
1	3645	35.158	81.174	0
1	3646	35.324	80.921	0
1	3647	35.789	81.194	0
1	3648	35.832	81.306	0
1	3649	35.752	81.78	0
1	3650	35.472	81.673	0
1	3651	35.815	81.537	0
1	3652	35.682	81.48	0
1	3653	35.896	81.57	0
1	3654	35.83	81.355	0
1	3655	35.48	80.916	0
1	3656	35.455	80.996	0
1	3657	35.209	81.171	0
1	3658	35.172	80.666	0
1	3659	35.135	80.887	0
1	3660	35.675	80.237	0
1	3661	35.598	79.961	0
1	3662	35.977	79.903	0
1	3663	36.391	79.789	0
1	3664	36.565	80.082	0
1	3665	37.036	80.328	0
1	3666	37.57	80.32	0
1	3667	37.577	80.647	0
1	3668	37.766	80.269	0
1	3669	37.25	80.424	0
1	3670	37.408	81.082	0
1	3671	37.423	80.96	0
1	3672	37.559	80.609	0
1	3673	37.749	80.342	0
1	3674	37.653	80.194	0
1	3675	37.175	80.611	0
1	3676	37.37	81.415	0
1	3677	37.652	80.832	0
1	3678	38.057	81.096	0
1	3679	37.619	81.078	0
1	3680	37.451	81.313	0
1	3681	37.816	81.15	0
1	3682	37.566	80.335	0
1	3683	37.542	79.857	0
1	3684	37.914	80.649	0
1	3685	37.357	80.689	0
1	3686	37.526	80.286	0
1	3687	38.07	80.387	0
1	3688	37.807	80.402	0
1	3689	37.431	80.172	0
1	3690	37.853	80.42	0
1	3691	38.171	79.804	0
1	3692	37.8	79.629	0
1	3693	37.526	80.741	0
1	3694	37.498	81.266	0
1	3695	37.719	81.241	0
1	3696	37.676	80.957	0
1	3697	37.627	80.549	0
1	3698	37.614	79.936	0
1	3699	38.108	79.766	0
1	3700	37.831	79.801	0
1	3701	37.594	79.459	0
1	3702	37.621	79.358	0
1	3703	37.657	79.602	0
1	3704	37.515	80.183	0
1	3705	37.278	80.204	0
1	3706	37.654	79.79	0
1	3707	37.798	79.547	0
1	3708	38.197	80.115	0
1	3709	38.085	80.357	0
1	3710	38.115	80.428	0
1	3711	38.131	80.47	0
1	3712	37.74	81.039	0
1	3713	37.247	81.288	0
1	3714	36.888	80.878	0
1	3715	36.539	81.352	0
1	3716	36.317	81.42	0
1	3717	36.202	81.147	0
1	3718	36.213	81.706	0
1	3719	36.199	81.797	0
1	3720	36.518	82.54	0
1	3721	36.73	82.602	0
1	3722	36.602	82.431	0
1	3723	36.516	81.927	0
1	3724	36.747	81.637	0
1	3725	36.886	81.428	0
1	3726	36.778	81.699	0
1	3727	36.737	82.382	0
1	3728	36.749	82.623	0
1	3729	36.785	82.784	0
1	3730	36.637	82.629	0
1	3731	36.016	81.437	0
1	3732	35.637	81.24	0
1	3733	35.746	81.426	0
1	3734	35.796	81.127	0
1	3735	35.235	80.826	0
1	3736	35.364	80.203	0
1	3737	35.802	80.309	0
1	3738	35.817	80.762	0
1	3739	35.309	80.7	0
1	3740	35.096	80.796	0
1	3741	36.039	80.376	0
1	3742	36.637	80.11	0
1	3743	36.373	80.391	0
1	3744	35.807	80.44	0
1	3745	35.493	80.309	0
1	3746	35.539	80.726	0
1	3747	35.169	80.882	0
1	3748	34.695	81.087	0
1	3749	34.756	81.223	0
1	3750	35.228	81.399	0
1	3751	35.435	81.618	0
1	3752	35.607	82.108	0
1	3753	35.39	81.925	0
1	3754	35.303	81.796	0
1	3755	35.404	81.44	0
1	3756	35.455	81.642	0
1	3757	35.36	80.916	0
1	3758	35.487	81.389	0
1	3759	36.447	82.151	0
1	3760	36.205	82.145	0
1	3761	35.807	81.96	0
1	3762	35.775	81.896	0
1	3763	36.147	81.459	0
1	3764	36.301	81.394	0
1	3765	37.267	81.222	0
1	3766	37.522	80.651	0
1	3767	37.553	79.82	0
1	3768	37.019	79.802	0
1	3769	37.399	80.353	0
1	3770	37.573	80.203	0
1	3771	37.193	80.438	0
1	3772	37.534	80.63	0
1	3773	37.003	80.675	0
1	3774	36.753	80.766	0
1	3775	36.868	80.53	0
1	3776	37.125	79.74	0
1	3777	37.11	78.902	0
1	3778	36.7	78.409	0
1	3779	36.337	78.69	0
1	3780	36.266	78.918	0
1	3781	36.324	79.309	0
1	3782	36.041	78.92	0
1	3783	36.214	79.259	0
1	3784	35.924	78.875	0
1	3785	35.363	78.792	0
1	3786	34.934	78.664	0
1	3787	35.066	78.667	0
1	3788	35.002	78.375	0
1	3789	35.159	77.596	0
1	3790	35.244	77.521	0
1	3791	35.508	78.485	0
1	3792	35.157	78.34	0
1	3793	35.148	77.891	0
1	3794	35.232	78.408	0
1	3795	35.273	78.128	0
1	3796	35.305	78.096	0
1	3797	34.873	78.098	0
1	3798	34.878	78.413	0
1	3799	34.794	78.179	0
1	3800	34.881	78.215	0
1	3801	34.727	77.808	0
1	3802	35.295	78.283	0
1	3803	35.608	78.973	0
1	3804	35.943	79.333	0
1	3805	35.935	79.286	0
1	3806	35.776	79.408	0
1	3807	36.092	79.629	0
1	3808	36.117	79.208	0
1	3809	36.237	78.409	0
1	3810	36.736	78.32	0
1	3811	36.676	78.199	0
1	3812	36.505	78.529	0
1	3813	36.615	79.325	0
1	3814	37.071	79.887	0
1	3815	37.574	79.926	0
1	3816	37.742	80.277	0
1	3817	37.434	79.774	0
1	3818	37.944	79.391	0
1	3819	37.895	78.802	0
1	3820	37.842	78.439	0
1	3821	37.387	78.168	0
1	3822	37.228	78.275	0
1	3823	37.068	78.508	0
1	3824	37.37	79.464	0
1	3825	36.952	80.329	0
1	3826	36.766	80.176	0
1	3827	36.115	79.705	0
1	3828	35.65	79.531	0
1	3829	35.637	79.713	0
1	3830	35.658	79.483	0
1	3831	35.828	79.225	0
1	3832	35.731	79.388	0
1	3833	36.132	79.664	0
1	3834	36.341	79.181	0
1	3835	36.388	79.648	0
1	3836	36.601	79.347	0
1	3837	35.83	79.118	0
1	3838	35.92	79.1	0
1	3839	36.48	79.072	0
1	3840	36.845	78.959	0
1	3841	36.658	79.191	0
1	3842	36.71	79.324	0
1	3843	36.92	79.102	0
1	3844	36.905	78.591	0
1	3845	37.035	78.279	0
1	3846	36.547	78.651	0
1	3847	36.404	78.208	0
1	3848	36.528	78.079	0
1	3849	36.381	78.332	0
1	3850	36.07	78.612	0
1	3851	35.697	78.337	0
1	3852	35.604	77.744	0
1	3853	35.299	78.217	0
1	3854	35.157	78.178	0
1	3855	35.211	78.144	0
1	3856	35.054	78.152	0
1	3857	34.897	78.208	0
1	3858	35.048	77.856	0
1	3859	34.851	77.87	0
1	3860	34.657	78.214	0
1	3861	35.01	78.512	0
1	3862	34.717	78.804	0
1	3863	35.019	78.201	0
1	3864	35.422	77.801	0
1	3865	35.608	77.787	0
1	3866	35.714	77.935	0
1	3867	35.595	78.184	0
1	3868	35.84	77.885	0
1	3869	35.692	77.736	0
1	3870	35.58	78.249	0
1	3871	35.63	78.43	0
1	3872	35.689	78.15	0
1	3873	35.752	78.255	0
1	3874	35.797	78.511	0
1	3875	35.229	78.36	0
1	3876	34.797	77.755	0
1	3877	35.065	77.611	0
1	3878	34.849	77.632	0
1	3879	34.821	77.511	0
1	3880	34.649	77.383	0
1	3881	35.15	78.185	0
1	3882	35.313	77.924	0
1	3883	35.584	78.25	0
1	3884	35.232	77.913	0
1	3885	35.254	77.794	0
1	3886	35.321	77.923	0
1	3887	35.093	77.709	0
1	3888	34.886	77.862	0
1	3889	35.077	78.127	0
1	3890	35.228	78.172	0
1	3891	34.84	77.836	0
1	3892	34.881	77.603	0
1	3893	35.164	77.413	0
1	3894	35.394	77.68	0
1	3895	35.424	77.693	0
1	3896	35.832	78.071	0
1	3897	35.663	78.377	0
1	3898	35.695	78.811	0
1	3899	35.62	78.126	0
1	3900	35.496	77.529	0
1	3901	35.439	77.196	0
1	3902	35.523	76.881	0
1	3903	35.68	77.394	0
1	3904	36.317	77.515	0
1	3905	36.448	77.683	0
1	3906	36.653	77.942	0
1	3907	37.135	78.612	0
1	3908	37.417	79.183	0
1	3909	37.473	79.515	0
1	3910	38.001	79.553	0
1	3911	38.031	79.124	0
1	3912	38.224	79.153	0
1	3913	38.123	79.343	0
1	3914	37.77	79.835	0
1	3915	38.035	79.429	0
1	3916	38.316	80.116	0
1	3917	38.261	80.656	0
1	3918	38.048	80.572	0
1	3919	37.933	80.653	0
1	3920	37.705	79.823	0
1	3921	38.094	80.246	0
1	3922	37.932	80.962	0
1	3923	36.882	81.215	0
1	3924	36.893	81.298	0
1	3925	37.129	82.26	0
1	3926	37.249	82.871	0
1	3927	37.177	83.106	0
1	3928	37.386	82.908	0
1	3929	37.226	82.372	0
1	3930	37.754	82.554	0
1	3931	37.383	82.363	0
1	3932	37.31	82.661	0
1	3933	37.271	82.517	0
1	3934	36.675	81.685	0
1	3935	36.219	81.538	0
1	3936	35.626	81.72	0
1	3937	35.343	81.161	0
1	3938	35.173	80.659	0
1	3939	35.117	80.474	0
1	3940	35.453	79.951	0
1	3941	35.665	79.714	0
1	3942	35.461	79.868	0
1	3943	35.322	79.584	0
1	3944	35.277	79.137	0
1	3945	34.78	79.304	0
1	3946	35.189	79.412	0
1	3947	35.104	79.237	0
1	3948	34.936	77.897	0
1	3949	35.361	77.843	0
1	3950	35.337	78.076	0
1	3951	35.604	77.517	0
1	3952	35.508	77.567	0
1	3953	35.076	77.539	0
1	3954	34.938	77.523	0
1	3955	35.161	77.429	0
1	3956	34.912	77.634	0
1	3957	35.137	77.418	0
1	3958	35.256	77.504	0
1	3959	35.279	77.699	0
1	3960	35.331	77.467	0
1	3961	35.194	77.828	0
1	3962	35.19	77.412	0
1	3963	35.067	78.315	0
1	3964	34.999	78.539	0
1	3965	35.265	77.6	0
1	3966	35.439	77.263	0
1	3967	35.201	76.645	0
1	3968	35.492	77.306	0
1	3969	37.165	77.499	0
1	3970	37.489	77.089	0
1	3971	37.252	76.293	0
1	3972	37.25	77.171	0
1	3973	37.581	78.407	0
1	3974	37.264	78.328	0
1	3975	36.438	78.635	0
1	3976	35.853	78.607	0
1	3977	35.345	78.129	0
1	3978	34.846	78.388	0
1	3979	34.57	78.683	0
1	3980	34.552	78.461	0
1	3981	35.743	78.331	0
1	3982	34.765	78.244	0
1	3983	35.062	76.65	0
1	3984	33.902	76.713	0
1	3985	33.907	76.855	0
1	3986	33.539	76.684	0
1	3987	33.792	77.092	0
1	3988	34.316	77.605	0
1	3989	34.011	77.278	0
1	3990	33.716	77.569	0
1	3991	34.199	77.362	0
1	3992	33.84	77.316	0
1	3993	34.165	76.796	0
1	3994	34.048	76.142	0
1	3995	33.591	76.658	0
1	3996	33.764	76.75	0
1	3997	33.79	77.047	0
1	3998	32.701	77.446	0
1	3999	31.347	75.744	0
1	4000	32.459	76.195	0
1	4001	32.132	75.86	0
1	4002	32.427	76.188	0
1	4003	31.302	75.613	0
1	4004	31.392	75.663	0
1	4005	31.324	76.23	0
1	4006	31.546	76.474	0
1	4007	32.094	77.279	0
1	4008	31.409	77.622	0
1	4009	31.174	78.136	0
1	4010	30.88	78.411	0
1	4011	30.749	77.595	0
1	4012	30.883	77.534	0
1	4013	31.22	78.155	0
1	4014	31.112	77.699	0
1	4015	31.269	76.704	0
1	4016	31.582	76.806	0
1	4017	31.324	76.812	0
1	4018	31.494	76.621	0
1	4019	31.42	76.604	0
1	4020	31.622	76.588	0
1	4021	31.51	76.668	0
1	4022	30.952	76.5	0
1	4023	31.457	76.593	0
1	4024	31.446	76.605	0
1	4025	30.891	76.656	0
1	4026	31.31	76.531	0
1	4027	31.474	76.612	0
1	4028	31.276	76.532	0
1	4029	31.4	76.698	0
1	4030	31.259	76.838	0
1	4031	31.213	76.693	0
1	4032	31.097	76.91	0
1	4033	30.872	76.781	0
1	4034	30.885	76.49	0
1	4035	31.398	76.599	0
1	4036	31.885	76.588	0
1	4037	31.756	76.835	0
1	4038	31.878	77.416	0
1	4039	31.146	77.17	0
1	4040	31.158	77.272	0
1	4041	31.742	77.941	0
1	4042	32.347	78.129	0
1	4043	32.168	78.307	0
1	4044	32.416	77.777	0
1	4045	31.626	78.206	0
1	4046	30.879	78.146	0
1	4047	29.861	77.866	0
1	4048	30.197	78.281	0
1	4049	30.472	78.511	0
1	4050	31.108	78.231	0
1	4051	31.633	77.885	0
1	4052	31.804	77.144	0
1	4053	32.739	76.55	0
1	4054	31.339	76.105	0
1	4055	31.899	76.438	0
1	4056	32.355	76.17	0
1	4057	32.601	75.268	0
1	4058	32.37	74.151	0
1	4059	32.92	74.643	0
1	4060	33.467	74.309	0
1	4061	33.047	73.207	0
1	4062	32.777	72.85	0
1	4063	32.455	74.113	0
1	4064	32.402	73.789	0
1	4065	32.232	74.07	0
1	4066	32.821	74.366	0
1	4067	32.61	75.507	0
1	4068	32.78	75.664	0
1	4069	31.829	75.464	0
1	4070	31.826	76.063	0
1	4071	31.659	75.924	0
1	4072	31.317	75.517	0
1	4073	31.319	75.657	0
1	4074	30.97	75.669	0
1	4075	32.242	75.835	0
1	4076	33.466	76.578	0
1	4077	33.638	76.438	0
1	4078	33.499	76.573	0
1	4079	32.661	77.405	0
1	4080	30.526	77.779	0
1	4081	31.188	78.454	0
1	4082	30.256	77.871	0
1	4083	30.386	77.787	0
1	4084	29.845	77.389	0
1	4085	29.539	77.257	0
1	4086	29.58	77.336	0
1	4087	30.236	76.925	0
1	4088	30.728	77.668	0
1	4089	31.195	76.863	0
1	4090	31.318	76.908	0
1	4091	30.927	77.075	0
1	4092	30.157	76.813	0
1	4093	30.507	76.904	0
1	4094	30.835	77.16	0
1	4095	30.734	77.155	0
1	4096	31.09	77.311	0
1	4097	31.216	77.599	0
1	4098	30.447	78.255	0
1	4099	30.304	77.971	0
1	4100	30.681	78.153	0
1	4101	30.43	78.39	0
1	4102	31.271	77.694	0
1	4103	31.796	78.154	0
1	4104	32.056	77.801	0
1	4105	31.256	76.917	0
1	4106	31.853	76.929	0
1	4107	31.116	77.682	0
1	4108	31.127	78.284	0
1	4109	30.913	78.144	0
1	4110	30.409	77.718	0
1	4111	31.04	77.728	0
1	4112	30.081	77.844	0
1	4113	30.322	78.097	0
1	4114	30.08	78.101	0
1	4115	30.837	78.178	0
1	4116	30.405	78.114	0
1	4117	29.623	77.497	0
1	4118	30.076	78.216	0
1	4119	31.75	77.79	0
1	4120	31.185	77.902	0
1	4121	31.222	77.617	0
1	4122	31.413	77.572	0
1	4123	30.949	77.651	0
1	4124	31.068	78.504	0
1	4125	30.684	78.71	0
1	4126	30.639	78.272	0
1	4127	30.378	78.138	0
1	4128	30.447	77.687	0
1	4129	30.596	77.228	0
1	4130	31.559	76.893	0
1	4131	32.921	76.926	0
1	4132	32.674	76.777	0
1	4133	32.132	76.299	0
1	4134	31.856	76.2	0
1	4135	31.435	75.871	0
1	4136	30.591	75.671	0
1	4137	32.024	75.944	0
1	4138	32.225	76.568	0
1	4139	32.246	76.343	0
1	4140	32.224	75.469	0
1	4141	31.853	75.565	0
1	4142	31.756	75.456	0
1	4143	33.398	75.078	0
1	4144	32.891	74.8	0
1	4145	33.405	74.432	0
1	4146	33.465	74.298	0
1	4147	33.405	74.474	0
